time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-10 00:00:00+00:00,1,1,,
2025-06-11 00:00:00+00:00,4,4,18.0,1.0
2025-06-12 00:00:00+00:00,1,1,32.0,1.0
2025-06-13 00:00:00+00:00,6,6,25.0,1.0
2025-06-14 00:00:00+00:00,3,3,45.0,3.0
2025-06-15 00:00:00+00:00,4,4,15.0,2.0
2025-06-16 00:00:00+00:00,1,1,4.0,1.0
2025-06-17 00:00:00+00:00,4,3,13.0,1.0
2025-06-18 00:00:00+00:00,3,3,18.0,1.0
2025-06-19 00:00:00+00:00,5,5,1.0,1.0
2025-06-20 00:00:00+00:00,1,1,,
2025-06-21 00:00:00+00:00,1,1,10.0,1.0
2025-06-22 00:00:00+00:00,2,2,27.0,2.0
2025-06-23 00:00:00+00:00,1,1,16.0,1.0
