referrer,views_total,views_unique
Google,2835,151
Bing,254,8
in.search.yahoo.com,62,6
search.brave.com,23,3
edgeservices.bing.com,11,1
chatgpt.com,8,1
github.com,4,3
Yahoo,1,1
