time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-27 00:00:00+00:00,16,8,0,0
2026-04-28 00:00:00+00:00,11,6,2,2
2026-04-29 00:00:00+00:00,61,14,7,5
2026-04-30 00:00:00+00:00,31,8,5,5
2026-05-01 00:00:00+00:00,26,6,2,2
2026-05-02 00:00:00+00:00,35,9,7,6
2026-05-03 00:00:00+00:00,23,9,7,7
2026-05-04 00:00:00+00:00,15,5,3,3
2026-05-05 00:00:00+00:00,20,5,1,1
2026-05-06 00:00:00+00:00,77,11,2,1
2026-05-07 00:00:00+00:00,25,8,0,0
2026-05-08 00:00:00+00:00,3,3,0,0
2026-05-09 00:00:00+00:00,37,11,0,0
2026-05-10 00:00:00+00:00,2,2,0,0
