time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-16 00:00:00+00:00,28,10,0,0
2026-06-17 00:00:00+00:00,28,10,1,1
2026-06-18 00:00:00+00:00,14,5,9,2
2026-06-19 00:00:00+00:00,34,10,0,0
2026-06-20 00:00:00+00:00,40,11,1,1
2026-06-21 00:00:00+00:00,42,10,20,1
2026-06-22 00:00:00+00:00,35,11,18,1
2026-06-23 00:00:00+00:00,54,15,1,1
2026-06-24 00:00:00+00:00,20,5,11,4
2026-06-25 00:00:00+00:00,42,11,11,2
2026-06-26 00:00:00+00:00,13,7,25,2
2026-06-27 00:00:00+00:00,10,4,1,1
2026-06-28 00:00:00+00:00,8,3,0,0
2026-06-29 00:00:00+00:00,1,1,0,0
