time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-07 00:00:00+00:00,,,2826,116
2023-09-08 00:00:00+00:00,4.0,3.0,2667,116
2023-09-09 00:00:00+00:00,6.0,5.0,4852,144
2023-09-10 00:00:00+00:00,22.0,9.0,24984,562
2023-09-11 00:00:00+00:00,4.0,3.0,1578,111
2023-09-12 00:00:00+00:00,2.0,2.0,2781,115
2023-09-13 00:00:00+00:00,78.0,10.0,7030,251
2023-09-14 00:00:00+00:00,42.0,7.0,1476,48
2023-09-15 00:00:00+00:00,7.0,4.0,1973,93
2023-09-16 00:00:00+00:00,10.0,4.0,2403,86
2023-09-17 00:00:00+00:00,,,2432,85
2023-09-18 00:00:00+00:00,11.0,8.0,1673,67
2023-09-19 00:00:00+00:00,15.0,8.0,400,23
2023-09-20 00:00:00+00:00,2.0,1.0,726,36
