time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-04 00:00:00+00:00,3,3,391,64
2023-10-05 00:00:00+00:00,1,1,336,62
2023-10-06 00:00:00+00:00,2,2,358,60
2023-10-07 00:00:00+00:00,1,1,278,37
2023-10-08 00:00:00+00:00,21,4,285,35
2023-10-09 00:00:00+00:00,3,3,911,62
2023-10-10 00:00:00+00:00,3,2,1200,56
2023-10-11 00:00:00+00:00,1,1,551,59
2023-10-12 00:00:00+00:00,5,4,814,66
2023-10-13 00:00:00+00:00,1,1,1079,71
2023-10-14 00:00:00+00:00,2,2,923,56
2023-10-15 00:00:00+00:00,1,1,782,44
2023-10-16 00:00:00+00:00,8,8,704,58
2023-10-17 00:00:00+00:00,7,7,1779,98
