referrer,views_total,views_unique
Google,733,97
Bing,106,9
github.com,40,12
search.brave.com,38,5
in.search.yahoo.com,26,4
web.telegram.org,7,1
DuckDuckGo,6,1
blackbox.ai,4,1
chatgpt.com,2,1
Yahoo,1,1
