referrer,views_total,views_unique
Google,1296,63
Bing,42,3
in.search.yahoo.com,16,3
github.com,15,4
edgeservices.bing.com,11,1
chatgpt.com,8,1
DuckDuckGo,3,2
search.brave.com,3,1
