referrer,views_total,views_unique
Google,1704,125
search.brave.com,213,7
in.search.yahoo.com,156,11
Bing,70,11
github.com,33,4
Yahoo,15,1
search.app,12,1
web.telegram.org,4,1
DuckDuckGo,2,1
gemini.google.com,1,1
