referrer,views_total,views_unique
Google,1628,115
search.brave.com,213,7
in.search.yahoo.com,155,10
Bing,76,12
github.com,35,5
Yahoo,15,1
search.app,12,1
web.telegram.org,4,1
DuckDuckGo,2,1
gemini.google.com,1,1
