time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-13 00:00:00+00:00,5,5,2,2
2025-07-14 00:00:00+00:00,4,4,25,2
2025-07-15 00:00:00+00:00,3,3,38,4
2025-07-16 00:00:00+00:00,4,4,6,1
2025-07-17 00:00:00+00:00,1,1,10,1
2025-07-18 00:00:00+00:00,2,2,5,5
2025-07-19 00:00:00+00:00,4,4,9,4
2025-07-20 00:00:00+00:00,3,3,30,4
2025-07-21 00:00:00+00:00,1,1,1,1
2025-07-22 00:00:00+00:00,1,1,6,1
2025-07-23 00:00:00+00:00,3,3,8,3
2025-07-24 00:00:00+00:00,1,1,3,3
2025-07-25 00:00:00+00:00,7,7,24,3
2025-07-26 00:00:00+00:00,10,10,1,1
