time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-11 00:00:00+00:00,2.0,2.0,37,3
2025-01-12 00:00:00+00:00,1.0,1.0,12,3
2025-01-13 00:00:00+00:00,1.0,1.0,43,7
2025-01-14 00:00:00+00:00,,,14,6
2025-01-15 00:00:00+00:00,1.0,1.0,51,6
2025-01-16 00:00:00+00:00,3.0,2.0,41,7
2025-01-17 00:00:00+00:00,2.0,2.0,7,5
2025-01-18 00:00:00+00:00,,,9,6
2025-01-19 00:00:00+00:00,1.0,1.0,3,3
2025-01-20 00:00:00+00:00,2.0,1.0,36,11
2025-01-21 00:00:00+00:00,,,14,11
2025-01-22 00:00:00+00:00,2.0,1.0,18,5
2025-01-23 00:00:00+00:00,2.0,1.0,20,3
2025-01-24 00:00:00+00:00,,,13,3
