referrer,views_total,views_unique
Google,1469,57
in.search.yahoo.com,68,3
Bing,45,4
github.imc.re,30,2
mail.google.com,22,1
github.com,17,4
edgeservices.bing.com,11,1
DuckDuckGo,3,2
search.brave.com,3,1
