referrer,views_total,views_unique
Google,1729,122
search.brave.com,274,9
in.search.yahoo.com,176,11
Bing,75,11
github.com,36,6
Yahoo,14,1
search.app,12,1
web.telegram.org,4,1
DuckDuckGo,2,1
gemini.google.com,1,1
