referrer,views_total,views_unique
Google,7531,265
github.com,5865,201
Bing,445,21
Yahoo,318,15
in.search.yahoo.com,299,14
web.telegram.org,27,2
search.brave.com,25,2
DuckDuckGo,9,1
l.instagram.com,2,1
