time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-05 00:00:00+00:00,2,2,19,6
2024-03-06 00:00:00+00:00,1,1,35,6
2024-03-07 00:00:00+00:00,2,2,46,9
2024-03-08 00:00:00+00:00,2,2,43,10
2024-03-09 00:00:00+00:00,2,2,79,23
2024-03-10 00:00:00+00:00,1,1,215,35
2024-03-11 00:00:00+00:00,2,2,4,4
2024-03-12 00:00:00+00:00,1,1,83,6
2024-03-13 00:00:00+00:00,1,1,16,1
2024-03-14 00:00:00+00:00,1,1,3,2
2024-03-15 00:00:00+00:00,1,1,15,4
2024-03-16 00:00:00+00:00,1,1,173,4
2024-03-17 00:00:00+00:00,2,2,82,3
2024-03-18 00:00:00+00:00,1,1,47,5
