referrer,views_total,views_unique
Google,2614,133
Bing,252,7
in.search.yahoo.com,52,4
search.brave.com,18,2
github.com,13,4
edgeservices.bing.com,11,1
chatgpt.com,8,1
DuckDuckGo,1,1
