time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-31 00:00:00+00:00,5.0,2.0,69,13
2025-02-01 00:00:00+00:00,5.0,3.0,20,3
2025-02-02 00:00:00+00:00,4.0,3.0,1,1
2025-02-03 00:00:00+00:00,2.0,2.0,27,8
2025-02-04 00:00:00+00:00,5.0,2.0,40,8
2025-02-05 00:00:00+00:00,5.0,2.0,7,3
2025-02-06 00:00:00+00:00,5.0,2.0,15,4
2025-02-07 00:00:00+00:00,5.0,2.0,7,2
2025-02-08 00:00:00+00:00,5.0,2.0,10,3
2025-02-09 00:00:00+00:00,6.0,3.0,12,2
2025-02-10 00:00:00+00:00,5.0,2.0,11,1
2025-02-11 00:00:00+00:00,1.0,1.0,17,5
2025-02-12 00:00:00+00:00,1.0,1.0,22,8
2025-02-13 00:00:00+00:00,,,15,5
