time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-12 00:00:00+00:00,,,277,12
2024-11-13 00:00:00+00:00,,,290,15
2024-11-14 00:00:00+00:00,,,184,12
2024-11-15 00:00:00+00:00,,,608,42
2024-11-16 00:00:00+00:00,1.0,1.0,236,15
2024-11-17 00:00:00+00:00,,,56,11
2024-11-18 00:00:00+00:00,,,348,16
2024-11-19 00:00:00+00:00,1.0,1.0,161,11
2024-11-20 00:00:00+00:00,,,212,15
2024-11-21 00:00:00+00:00,,,117,12
2024-11-22 00:00:00+00:00,,,527,28
2024-11-23 00:00:00+00:00,3.0,2.0,275,28
2024-11-24 00:00:00+00:00,2.0,1.0,34,7
2024-11-25 00:00:00+00:00,,,246,15
