referrer,views_total,views_unique
Google,7404,263
github.com,5673,207
Bing,434,20
Yahoo,317,14
in.search.yahoo.com,299,14
web.telegram.org,26,1
search.brave.com,25,2
DuckDuckGo,9,1
l.instagram.com,2,1
