referrer,views_total,views_unique
Google,3556,199
github.com,2607,122
in.search.yahoo.com,635,26
Bing,618,23
Yahoo,239,21
search.brave.com,48,3
DuckDuckGo,26,1
youtube.com,13,1
web.telegram.org,2,1
l.instagram.com,2,1
