referrer,views_total,views_unique
Google,3361,201
github.com,2455,122
Bing,629,25
in.search.yahoo.com,620,25
Yahoo,232,18
search.brave.com,48,3
DuckDuckGo,26,1
youtube.com,13,1
web.telegram.org,2,1
l.instagram.com,2,1
