referrer,views_total,views_unique
Google,4283,228
github.com,3100,163
in.search.yahoo.com,782,32
Bing,759,29
Yahoo,223,20
search.brave.com,48,3
youtube.com,13,1
web.telegram.org,2,1
l.instagram.com,2,1
