time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-28 00:00:00+00:00,8.0,6.0,28783,894
2023-09-29 00:00:00+00:00,1.0,1.0,2639,144
2023-09-30 00:00:00+00:00,10.0,2.0,3205,116
2023-10-01 00:00:00+00:00,322.0,7.0,4867,151
2023-10-02 00:00:00+00:00,3.0,3.0,12002,380
2023-10-03 00:00:00+00:00,1.0,1.0,331,51
2023-10-04 00:00:00+00:00,3.0,3.0,391,64
2023-10-05 00:00:00+00:00,1.0,1.0,336,62
2023-10-06 00:00:00+00:00,2.0,2.0,358,60
2023-10-07 00:00:00+00:00,1.0,1.0,278,37
2023-10-08 00:00:00+00:00,21.0,4.0,285,35
2023-10-09 00:00:00+00:00,3.0,3.0,911,62
2023-10-10 00:00:00+00:00,3.0,2.0,1200,56
2023-10-11 00:00:00+00:00,,,549,58
