time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-20 00:00:00+00:00,2,2,4.0,3.0
2024-01-21 00:00:00+00:00,2,2,,
2024-01-22 00:00:00+00:00,3,3,64.0,5.0
2024-01-23 00:00:00+00:00,2,2,202.0,8.0
2024-01-24 00:00:00+00:00,2,2,70.0,11.0
2024-01-25 00:00:00+00:00,2,2,7.0,4.0
2024-01-26 00:00:00+00:00,2,2,40.0,4.0
2024-01-27 00:00:00+00:00,2,2,41.0,6.0
2024-01-28 00:00:00+00:00,2,2,1.0,1.0
2024-01-29 00:00:00+00:00,3,3,38.0,11.0
2024-01-30 00:00:00+00:00,4,3,52.0,15.0
2024-01-31 00:00:00+00:00,2,2,66.0,10.0
2024-02-01 00:00:00+00:00,2,2,26.0,12.0
2024-02-02 00:00:00+00:00,1,1,67.0,10.0
