time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-28 00:00:00+00:00,1.0,1.0,506,26
2024-09-29 00:00:00+00:00,,,33,10
2024-09-30 00:00:00+00:00,,,36,3
2024-10-01 00:00:00+00:00,,,21,6
2024-10-02 00:00:00+00:00,,,48,9
2024-10-03 00:00:00+00:00,,,100,5
2024-10-04 00:00:00+00:00,,,95,12
2024-10-05 00:00:00+00:00,,,17,1
2024-10-06 00:00:00+00:00,5.0,2.0,28,7
2024-10-07 00:00:00+00:00,1.0,1.0,5,3
2024-10-08 00:00:00+00:00,,,85,7
2024-10-09 00:00:00+00:00,3.0,1.0,17,5
2024-10-10 00:00:00+00:00,,,28,6
2024-10-11 00:00:00+00:00,,,56,6
