time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-11 00:00:00+00:00,7,3,7,2
2025-12-12 00:00:00+00:00,9,5,18,2
2025-12-13 00:00:00+00:00,4,4,9,5
2025-12-14 00:00:00+00:00,7,3,5,3
2025-12-15 00:00:00+00:00,3,3,2,2
2025-12-16 00:00:00+00:00,15,10,30,7
2025-12-17 00:00:00+00:00,7,7,2,2
2025-12-18 00:00:00+00:00,7,3,1,1
2025-12-19 00:00:00+00:00,17,9,0,0
2025-12-20 00:00:00+00:00,14,6,3,3
2025-12-21 00:00:00+00:00,9,4,0,0
2025-12-22 00:00:00+00:00,10,10,1,1
2025-12-23 00:00:00+00:00,30,26,102,16
2025-12-24 00:00:00+00:00,11,4,70,2
