time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-12 00:00:00+00:00,1.0,1.0,39,3
2024-06-13 00:00:00+00:00,6.0,3.0,24,4
2024-06-14 00:00:00+00:00,,,6,1
2024-06-15 00:00:00+00:00,1.0,1.0,92,4
2024-06-16 00:00:00+00:00,3.0,1.0,42,2
2024-06-17 00:00:00+00:00,1.0,1.0,42,5
2024-06-18 00:00:00+00:00,4.0,2.0,56,4
2024-06-19 00:00:00+00:00,1.0,1.0,30,1
2024-06-20 00:00:00+00:00,4.0,2.0,74,2
2024-06-21 00:00:00+00:00,,,25,4
2024-06-22 00:00:00+00:00,2.0,2.0,90,5
2024-06-23 00:00:00+00:00,,,51,1
2024-06-24 00:00:00+00:00,1.0,1.0,234,3
2024-06-25 00:00:00+00:00,1.0,1.0,158,6
