referrer,views_total,views_unique
Google,2670,160
github.com,1886,106
Bing,551,22
in.search.yahoo.com,413,19
Yahoo,206,17
DuckDuckGo,26,1
youtube.com,13,1
search.brave.com,11,2
web.telegram.org,2,1
l.instagram.com,2,1
